mstr_item_id,name_combi,number,name,nickname,ranking,lbs_per_service,commodity_id,name_commodity,category_id,name_category,fa_31_cat_id,name_fa_31_cat,group_generic,dummy_is_fresh,group_fresh,group_food,family_id,name_family
519,FOR USE WITH ALL COMMODITIES Retailer Assigned,3224,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
520,FOR USE WITH ALL COMMODITIES Retailer Assigned,3225,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
521,FOR USE WITH ALL COMMODITIES Retailer Assigned,3226,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
522,FOR USE WITH ALL COMMODITIES Retailer Assigned,3227,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
523,FOR USE WITH ALL COMMODITIES Retailer Assigned,3228,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
524,FOR USE WITH ALL COMMODITIES Retailer Assigned,3229,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
525,FOR USE WITH ALL COMMODITIES Retailer Assigned,3230,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
526,FOR USE WITH ALL COMMODITIES Retailer Assigned,3231,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
527,FOR USE WITH ALL COMMODITIES Retailer Assigned,3232,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
528,FOR USE WITH ALL COMMODITIES Retailer Assigned,3233,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
529,FOR USE WITH ALL COMMODITIES Retailer Assigned,3234,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
530,FOR USE WITH ALL COMMODITIES Retailer Assigned,3235,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
531,FOR USE WITH ALL COMMODITIES Retailer Assigned,3236,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
532,FOR USE WITH ALL COMMODITIES Retailer Assigned,3237,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
533,FOR USE WITH ALL COMMODITIES Retailer Assigned,3238,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
534,FOR USE WITH ALL COMMODITIES Retailer Assigned,3239,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
535,FOR USE WITH ALL COMMODITIES Retailer Assigned,3240,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
536,FOR USE WITH ALL COMMODITIES Retailer Assigned,3241,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
537,FOR USE WITH ALL COMMODITIES Retailer Assigned,3242,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
538,FOR USE WITH ALL COMMODITIES Retailer Assigned,3243,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
539,FOR USE WITH ALL COMMODITIES Retailer Assigned,3244,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
540,FOR USE WITH ALL COMMODITIES Retailer Assigned,3245,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
541,FOR USE WITH ALL COMMODITIES Retailer Assigned,3246,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
542,FOR USE WITH ALL COMMODITIES Retailer Assigned,3247,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
543,FOR USE WITH ALL COMMODITIES Retailer Assigned,3248,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
544,FOR USE WITH ALL COMMODITIES Retailer Assigned,3249,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
545,FOR USE WITH ALL COMMODITIES Retailer Assigned,3250,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
546,FOR USE WITH ALL COMMODITIES Retailer Assigned,3251,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
547,FOR USE WITH ALL COMMODITIES Retailer Assigned,3252,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
548,FOR USE WITH ALL COMMODITIES Retailer Assigned,3253,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
549,FOR USE WITH ALL COMMODITIES Retailer Assigned,3254,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
550,FOR USE WITH ALL COMMODITIES Retailer Assigned,3255,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
551,FOR USE WITH ALL COMMODITIES Retailer Assigned,3256,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
552,FOR USE WITH ALL COMMODITIES Retailer Assigned,3257,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
553,FOR USE WITH ALL COMMODITIES Retailer Assigned,3258,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
554,FOR USE WITH ALL COMMODITIES Retailer Assigned,3259,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
555,FOR USE WITH ALL COMMODITIES Retailer Assigned,3260,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
556,FOR USE WITH ALL COMMODITIES Retailer Assigned,3261,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
557,FOR USE WITH ALL COMMODITIES Retailer Assigned,3262,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
558,FOR USE WITH ALL COMMODITIES Retailer Assigned,3263,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
559,FOR USE WITH ALL COMMODITIES Retailer Assigned,3264,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
560,FOR USE WITH ALL COMMODITIES Retailer Assigned,3265,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
561,FOR USE WITH ALL COMMODITIES Retailer Assigned,3266,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
562,FOR USE WITH ALL COMMODITIES Retailer Assigned,3267,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
563,FOR USE WITH ALL COMMODITIES Retailer Assigned,3268,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
564,FOR USE WITH ALL COMMODITIES Retailer Assigned,3269,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
565,FOR USE WITH ALL COMMODITIES Retailer Assigned,3270,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
566,FOR USE WITH ALL COMMODITIES Retailer Assigned,4460,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
567,FOR USE WITH ALL COMMODITIES Retailer Assigned,4461,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
568,FOR USE WITH ALL COMMODITIES Retailer Assigned,4462,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
569,FOR USE WITH ALL COMMODITIES Retailer Assigned,4463,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
570,FOR USE WITH ALL COMMODITIES Retailer Assigned,4464,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
571,FOR USE WITH ALL COMMODITIES Retailer Assigned,4465,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
572,FOR USE WITH ALL COMMODITIES Retailer Assigned,4466,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
573,FOR USE WITH ALL COMMODITIES Retailer Assigned,4467,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
574,FOR USE WITH ALL COMMODITIES Retailer Assigned,4468,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
575,FOR USE WITH ALL COMMODITIES Retailer Assigned,4469,,Retailer Assigned,NA,2,70,FOR USE WITH ALL COMMODITIES,1,ALL OTHER Standard PLUs,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
576,FRISEE,3167,,,NA,0,71,FRISEE,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
577,GAI (GUI) CHOY (CHINESE or INDIAN MUSTARD) Baby,3161,Baby - Chinese or Indian Mustard,Baby,NA,0,72,GAI (GUI) CHOY (CHINESE or INDIAN MUSTARD),6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
578,GAI (GUI) CHOY (CHINESE or INDIAN MUSTARD),4607,Chinese or Indian Mustard,,NA,0,72,GAI (GUI) CHOY (CHINESE or INDIAN MUSTARD),6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
579,GAI LAN Synonymous with Chinese Broccoli,3160,Synonymous with Chinese Broccoli,Synonymous with Chinese Broccoli,NA,0,73,GAI LAN,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
580,GALANGAL ROOT,3453,,,NA,0,74,GALANGAL ROOT,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
581,GARLIC String,3052,String,String,NA,0,75,GARLIC,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
582,GARLIC Regular,3399,Regular - Fresh/Semi-dried with leaves attached,Regular,94,1,75,GARLIC,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
583,GARLIC Regular,3400,Regular - Smoked,Regular,NA,0,75,GARLIC,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
584,GARLIC One-clove types,3401,One-clove types,One-clove types,NA,0,75,GARLIC,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
585,GARLIC Regular,4608,Regular,Regular,NA,0,75,GARLIC,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
586,GARLIC Elephant,4609,Elephant,Elephant,NA,0,75,GARLIC,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
587,GARLIC Retailer Assigned,4610,,Retailer Assigned,NA,0,75,GARLIC,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
588,GARLIC Retailer Assigned,4611,,Retailer Assigned,NA,0,75,GARLIC,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
589,GINGER ROOT Regular,4612,Regular,Regular,NA,0,76,GINGER ROOT,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
590,GINGER ROOT Retailer Assigned,4613,,Retailer Assigned,NA,0,76,GINGER ROOT,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
591,GOBO ROOT/BURDOCK,3091,,,NA,0,77,GOBO ROOT/BURDOCK,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
592,GOURD Ornamental,3135,Ornamental,Ornamental,NA,0,78,GOURD,6,Vegetables,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
593,GRAPEFRUIT OroBlanco/Sweetie,3092,OroBlanco/Sweetie,OroBlanco/Sweetie,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
594,GRAPEFRUIT Pummelo,3129,Pummelo - Red,Pummelo,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
595,GRAPEFRUIT Melogold,3152,Melogold,Melogold,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
596,GRAPEFRUIT White,3157,White,White,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
597,GRAPEFRUIT White,3158,White,White,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
598,GRAPEFRUIT White,3159,White,White,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
599,GRAPEFRUIT Without p/harvest treatment,3361,Without p/harvest treatment,Without p/harvest treatment,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
600,GRAPEFRUIT Ruby/Red/Pink,4027,"Ruby/Red/Pink (includes Ray Ruby, Ruby, Ruby Red)",Ruby/Red/Pink,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
601,GRAPEFRUIT Ruby/Red/Pink,4047,"Ruby/Red/Pink (Includes Ray Ruby, Ruby, Ruby Red)",Ruby/Red/Pink,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
602,GRAPEFRUIT Pummelo,4279,Pummelo - White,Pummelo,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
603,GRAPEFRUIT Ruby/Red/Pink,4280,"Ruby/Red/Pink (Includes Ray Ruby, Ray, Ruby Red)",Ruby/Red/Pink,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
604,GRAPEFRUIT Ruby/Red/Pink,4281,"Ruby/Red/Pink (ncludes Ray Ruby, Ruby, Ruby Red)",Ruby/Red/Pink,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
605,GRAPEFRUIT Ruby/Red/Pink,4282,"Ruby/Red/Pink (Includes Ray Ruby, Ruby, Ruby Red)",Ruby/Red/Pink,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
606,GRAPEFRUIT Ruby/Red/Pink,4283,"Ruby/Red/Pink (Includes Ray Ruby, Ray, Ruby Red)",Ruby/Red/Pink,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
607,GRAPEFRUIT Deep Red,4284,Deep Red,Deep Red,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
608,GRAPEFRUIT Deep Red,4285,Deep Red,Deep Red,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
609,GRAPEFRUIT Deep Red,4286,Deep Red,Deep Red,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
610,GRAPEFRUIT Deep Red,4287,Deep Red,Deep Red,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
611,GRAPEFRUIT Deep Red,4288,Deep Red,Deep Red,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
612,GRAPEFRUIT Deep Red,4289,Deep Red,Deep Red,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
613,GRAPEFRUIT White,4290,White,White,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
614,GRAPEFRUIT White,4291,White,White,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
615,GRAPEFRUIT White,4292,White,White,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
616,GRAPEFRUIT White,4293,White,White,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
617,GRAPEFRUIT White,4294,White,White,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
618,GRAPEFRUIT White,4295,White,White,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
619,GRAPEFRUIT GRAPEFRUIT (ANY),4296,,GRAPEFRUIT (ANY),22,4,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
620,GRAPEFRUIT Retailer Assigned,4297,,Retailer Assigned,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
621,GRAPEFRUIT Retailer Assigned,4298,,Retailer Assigned,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
622,GRAPEFRUIT Ruby/Red/Pink,4491,"Ruby/Red/Pink (includes Ray Ruby, Ruby, Ruby Red)",Ruby/Red/Pink,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
623,GRAPEFRUIT Ruby/Red/Pink,4492,"Ruby/Red/Pink (includes Ray Ruby, Ruby, Ruby Red)",Ruby/Red/Pink,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
624,GRAPEFRUIT Ruby/Red/Pink,4493,"Ruby/Red/Pink (Includes Ray Ruby, Ruby, Ruby Red)",Ruby/Red/Pink,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
625,GRAPEFRUIT Deep Red,4494,Deep Red,Deep Red,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
626,GRAPEFRUIT Deep Red,4495,Deep Red,Deep Red,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
627,GRAPEFRUIT Deep Red,4496,Deep Red,Deep Red,NA,0,79,GRAPEFRUIT,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
628,GRAPES Italia,3043,"Italia, Seeded",Italia,NA,0,80,GRAPES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
629,GRAPES GRAPES (ANY),3093,Retailer Assigned,GRAPES (ANY),31,2.5,80,GRAPES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
630,GRAPES Retailer Assigned,3094,Retailer Assigned,Retailer Assigned,NA,0,80,GRAPES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
631,GRAPES Chasselas,3359,Chasselas,Chasselas,NA,0,80,GRAPES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
632,GRAPES Muscat de Hambourg,3360,Muscat de Hambourg,Muscat de Hambourg,NA,0,80,GRAPES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
633,GRAPES Sugrathirteen,3449,Sugrathirteen,Sugrathirteen,NA,0,80,GRAPES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
634,GRAPES Sugranineteen,3450,Sugranineteen,Sugranineteen,NA,0,80,GRAPES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
635,GRAPES Sugrathirtyfour,3451,Sugrathirtyfour,Sugrathirtyfour,NA,0,80,GRAPES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
636,GRAPES Sugrathirtyfive,3452,Sugrathirtyfive,Sugrathirtyfive,NA,0,80,GRAPES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
637,GRAPES Sugrasixteen,3469,Sugrasixteen,Sugrasixteen,NA,0,80,GRAPES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
638,GRAPES White/Green Seedless,4022,White/Green Seedless - Peerlette Seedless/Thompson Seedless,White/Green Seedless,NA,0,80,GRAPES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
639,GRAPES Red Seedless,4023,Red Seedless - Flame/Ruby/Emperatriz,Red Seedless,NA,0,80,GRAPES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
640,GRAPES Blue/Black Seedless,4056,Blue/Black Seedless (All other varieties not listed above (including Beauty and Autumn Royal)),Blue/Black Seedless,NA,2.5,80,GRAPES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
641,GRAPES Blue/Black Seeded,4270,Blue/Black Seeded (Ribier/Exotic/Niabel),Blue/Black Seeded,NA,0,80,GRAPES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
642,GRAPES Champagne,4271,Champagne,Champagne,NA,0,80,GRAPES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
643,GRAPES Concord,4272,Concord,Concord,NA,0,80,GRAPES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
644,GRAPES Red Seeded,4273,Red Seeded (Cardinal/Emperor/Queen/Christmas Rose),Red Seeded,NA,0,80,GRAPES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
645,GRAPES White/Green Seeded,4274,White/Green Seeded (All others not listed),White/Green Seeded,NA,0,80,GRAPES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
646,GRAPES Retailer Assigned,4275,,Retailer Assigned,NA,0,80,GRAPES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
647,GRAPES Retailer Assigned,4276,,Retailer Assigned,NA,0,80,GRAPES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
648,GRAPES Retailer Assigned,4277,,Retailer Assigned,NA,0,80,GRAPES,3,Fruits,28,FRESH PRODUCE,Fresh Food,1,fresh,food,4,Produce
