agency_id,number,name,billing_address1,billing_address2,billing_city,billing_state,billing_zip,county_code,county_name,county_rollup,agency_type,representative_name,services_loc_id,services_reporting_agency_id,agency_id_rollup,is_community_agency,number_full
1796,1599,Morrow Cnty Neighborhood Ctr/Oh Heartlan,28 West High Street,NA,Mt. Gilead,OH,43302,MOR,Morrow,Rural,Pantry,B.Nance,0,0,NA,1,000000001599
1377,1600,Brice UMC Food Pantry (del),3160 Brice Road,NA,Brice,OH,43109,FRA,Franklin,Franklin,Pantry,NA,0,0,1364,1,000000001600
1846,1601,ZZZZZUnity Baptist Church Food Pantry,1358 Mt Vernon Ave,NA,Columbus,OH,43203,FRA,Franklin,Franklin,Pantry,NA,1850,0,NA,1,000000001601
1873,1602,Kirkpatrick Food Pantry,4902 Columbus-Sandusky Road North,Note: Kroger Check to 376 Morral Kirkpat,Marion,OH,43302,MAR,Marion,Rural,Pantry,B.Nance,628,0,1873,1,000000001602
1891,1603,J. Jireh Ministries Food Pantry,1670 East Main Street,NA,Columbus,OH,43205,FRA,Franklin,Franklin,Pantry,NA,0,0,1891,1,000000001603
1894,1604,Military Veterans Resource Ctr. Pantry,188 Heatherdown Dr,NA,Columbus,OH,43081,FRA,Franklin,Franklin,Pantry,NA,761,214,1894,1,000000001604
1895,1605,Mission Family Ministries Food Pantry,5398 Watson Road,NA,Chillicothe,OH,45601,ROS,Ross,Rural,Pantry,B.Nance,880,215,NA,1,000000001605
1900,1606,Linworth Road Church Pantry,5400 Linworth Road,NA,Columbus,OH,43235,FRA,Franklin,Franklin,Pantry,NA,840,216,NA,1,000000001606
1906,1607,Greater Groveport FP,P O Box 101,NA,Groveport,OH,43125,FRA,Franklin,Franklin,Pantry,NA,744,217,NA,1,000000001607
1920,1608,INPREM Holistic Comm. Resource Ctr. FP,5757 Karl Road,NA,Columbus,OH,43229,FRA,Franklin,Franklin,Pantry,NA,691,22,1920,1,000000001608
1921,1609,Agape Homeless Shelter Pantry,525 Slack Street,NA,Steubenville,OH,43952,JEF,Jefferson,Rural,Pantry,H.Willis,897,0,1921,1,000000001609
1922,1610,J.R.O.C. Food Pantry/Jehovah Rapha,1235 Briarcliff Road R.,NA,Reynoldsburg,OH,43068-2221,FRA,Franklin,Franklin,Pantry,NA,0,0,NA,1,000000001610
1923,1611,PDC Food Pantry/Philadelphia Deliverance,3761 Alkire Road,NA,Grove City,OH,43123,FRA,Franklin,Franklin,Pantry,NA,1018,218,1923,1,000000001611
1925,1612,Koinonia Food Pantry,258 Hosack Street,NA,Columbus,OH,43207,FRA,Franklin,Franklin,Pantry,NA,1019,219,NA,1,000000001612
1958,1613,Upper Room,P O Box 1331,NA,Coshocton,OH,43812,COS,Coshocton,Rural,Pantry,B.Nance,1095,220,1958,1,000000001613
272,1614,Maryhaven Program / After Care,1791 Alum Creek,NA,Columbus,OH,43207,FRA,Franklin,Franklin,Pantry,NA,0,0,NA,1,000000001614
2026,1615,Eastside Grace Food Pantry,7510 E. Broad Street,NA,Blacklick,OH,43004,FRA,Franklin,Franklin,Pantry,NA,1383,221,NA,1,000000001615
2066,1616,Central Christian Church Food Pantry,17833 Gambier Road,NA,Mt. Vernon,OH,43050,KNO,Knox,Rural,Pantry,B.Nance,1406,222,NA,1,000000001616
2068,1617,Ohio Serving Humanity Pantry,1881 Cleveland Avenue,NA,Columbus,NA,43224,FRA,Franklin,Franklin,Pantry,NA,1557,223,NA,1,000000001617
2077,1618,BOLD,3500 Main Street,NA,Hilliard,OH,43026,FRA,Franklin,Franklin,Pantry,NA,1541,224,2077,1,000000001618
2078,1619,MASH Pantry/Military and Serv Heroe,P O Box 1111,NA,Delaware,OH,43015,FRA,Franklin,Franklin,Pantry,NA,0,0,2078,1,000000001619
2081,1620,GRIN Pantry,PO Box 307563,NA,Gahanna,OH,43230,FRA,Franklin,Franklin,Pantry,NA,1565,226,NA,1,000000001620
2085,1621,HOPE,3360 Patriot Blvd,NA,Columbus,OH,43219,FRA,Franklin,Franklin,Pantry,NA,1654,227,NA,1,000000001621
2102,1622,Steadfast Helping Hands Food Pantry,4500 Broadway,NA,Grove City,OH,43123,FRA,Franklin,Franklin,Pantry,NA,1637,228,NA,1,000000001622
2131,1623,New Albany Food Pantry,c/o Healthy New Albany 150 W Main Street,"150 W Main Street, Suite B",New Albany,OH,43054,FRA,Franklin,Franklin,Pantry,NA,1799,229,NA,1,000000001623
2150,1624,Market at MY Project USA,3275 Sullivant Ave,NA,Columbus,NA,43204,FRA,Franklin,Franklin,Pantry,NA,1888,230,NA,1,000000001624
2149,1625,Greater Bethlehem/Turnkey Development,1741 E Main St,NA,Columbus,OH,43205,FRA,Franklin,Franklin,Pantry,NA,1887,231,NA,1,000000001625
2154,1626,New Jerusalem Progressive COGIC,5441 Sunbury Rd,NA,Columbus,OH,43230,FRA,Franklin,Franklin,Pantry,NA,1904,232,NA,1,000000001626
2171,1627,"Being Light, Giving Love Williams Rd FBW",1100 Williams Rd,NA,Columbus,NA,43207,FRA,Franklin,Franklin,Pantry,NA,2020,592,NA,1,000000001627
2184,1628,Jacque Cordle Childrens Fund Pantry,PO Box 80,NA,Centerburg,OH,43011,KNO,Knox,Rural,Pantry,B.Nance,2073,610,NA,1,000000001628
2193,1629,Buckeye Food Alliance Columbus,1800 Cannon Dr,NA,Columbus,OH,43210,FRA,Franklin,Franklin,Pantry,NA,2077,678,NA,1,000000001629
2426,1630,Cancer Dietary Iniative,3204 Johnson Road,NA,Steubenville,OH,43952,JEF,Jefferson,Rural,Pantry,NA,3403,712,NA,1,000000001630
2192,1631,Bridge Community Center,3750 Sullivant Ave,NA,Columbus,OH,43228,FRA,Franklin,Franklin,Pantry,NA,2100,637,NA,1,000000001631
2188,1632,Obetz Church of Nazarene Food Pantry,4101 Groveport Rd,NA,Obetz,NA,43207,FRA,Franklin,Franklin,Pantry,NA,2094,636,2173,1,000000001632
2233,1633,Born to Win Feed A Friend Food Pant,2501 Mock Road,NA,Columbus,OH,43219,FRA,Franklin,Franklin,Pantry,NA,2230,0,NA,1,000000001633
2437,1634,Dillonvale Food Pantry,11 Main Street,P.O. Box 665,Dillonvale,NA,43917,JEF,Jefferson,Rural,Pantry,NA,3456,718,NA,1,000000001634
2427,1635,Mingo Junction Social Services Pantry,501 Commercial Street,NA,Mingo Junction,OH,43938,JEF,Jefferson,Rural,Pantry,NA,3406,711,NA,1,000000001635
2320,1640,J216 Ministry,4988 US Highway 50,NA,Bainbridge,OH,45612,ROS,Ross,Rural,Pantry,NA,2742,630,NA,1,000000001640
273,1642,First Church of God Chillicothe PA,PO Box 83,NA,Chillicothe,OH,45601-0083,ROS,Ross,Rural,Pantry,NA,0,0,NA,1,000000001642
2385,1643,Noor Food Pantry,5001 Wilcox Rd,NA,Dublin,OH,43016,FRA,Franklin,Franklin,Pantry,NA,3222,687,NA,1,000000001643
274,1644,Salvation Army Citadel,3662 Karl Road,NA,Columbus,OH,43224,FRA,Franklin,Franklin,Pantry,NA,804,233,38,1,000000001644
2470,1645,Neffs United Methodist Church,54047 Belmont St,NA,Neffs,OH,43940,BEL,Belmont,Rural,Pantry,NA,3596,719,NA,1,000000001645
2488,1646,Impact Christian Ministries,6913 Starfire Drive,NA,Reynoldsburg,OH,43068,FRA,Franklin,Franklin,Pantry,NA,3668,730,NA,1,000000001646
2494,1647,New Life East Food Pantry,13142 Broad SW,NA,Pataskla,OH,43062,LIC,Licking,Contiguous,Pantry,NA,0,0,NA,1,000000001647
2495,1648,New Hope Apostolic Food Pantry,3454 South Hamilton Rd,NA,Columbus,OH,43232,FRA,Franklin,Franklin,Pantry,NA,0,0,NA,1,000000001648
275,1655,Plain City Food Pantry,P O Box 2,NA,Plain City,OH,43064,UNI,Union,Contiguous,Pantry,B.Nance,1316,234,NA,1,000000001655
276,1656,Norwich U.M.C. Food Pantry,10585 North Main Street,NA,Norwich,OH,43767,MUS,Muskingum,Rural,Pantry,NA,0,0,NA,1,000000001656
277,1667,Lower Lights Community Food Pantry,1066 Bellows Avenue,NA,Columbus,OH,43223,FRA,Franklin,Franklin,Pantry,NA,557,235,NA,1,000000001667
278,1668,Marion Christian Center,1550 Richland Road,NA,Marion,OH,43302,MAR,Marion,Rural,Pantry,NA,0,0,NA,1,000000001668
279,1669,Amethyst Inc.,527 South High Street,NA,Columbus,OH,43215,FRA,Franklin,Franklin,Pantry,NA,0,0,NA,1,000000001669
280,1674,Shepard UMC(HOLD),2260 East Fifth Avenue,NA,Columbus,OH,43219,FRA,Franklin,Franklin,Pantry,NA,0,0,NA,1,000000001674
281,1679,Christ Presbyterian Church,4220 Cleveland Avenue,NA,Columbus,OH,43224,FRA,Franklin,Franklin,Pantry,NA,0,0,NA,1,000000001679
282,1680,SDA Community Service Chillicothe Pantry,PO Box 783,NA,Chillicothe,OH,45601-0783,ROS,Ross,Rural,Pantry,B.Nance,1344,236,NA,1,000000001680
2515,1681,Linden Market,1464 Cleveland Ave,NA,Columbus,OH,43211,FRA,Franklin,Franklin,Pantry,NA,0,0,NA,1,000000001681
2516,1682,Carol Stewart Village,1567 Broad St,NA,Columbus,OH,43222,FRA,Franklin,Franklin,Pantry,NA,0,0,NA,1,000000001682
2517,1683,All Peoples Market,946 Parsons Ave,NA,Columbus,NA,43206,FRA,Franklin,Franklin,Pantry,NA,0,0,NA,1,000000001683
283,1685,Northland Church of Christ,4581 Cleveland Avenue,NA,Columbus,OH,43231,FRA,Franklin,Franklin,Pantry,NA,548,237,NA,1,000000001685
2452,1686,ZZZZZMission of Grace Food Pantry,1681 Courtright Rd,NA,Columbus,OH,43227,FRA,Franklin,Franklin,Pantry,NA,3490,720,NA,1,000000001686
284,1687,We Care Food Pantry,535 Munson Avenue,NA,Zanesville,OH,43701,MUS,Muskingum,Rural,Pantry,B.Nance,1507,238,NA,1,000000001687
2419,1688,Zion Christian Assembly,6930 Motts Place Rd,NA,Canal Winchester,OH,43110,FRA,Franklin,Franklin,Pantry,NA,3396,710,NA,1,000000001688
285,1690,Circleville Church of Christ Food Pantr,1555 North Court St.,NA,Circleville,OH,43113,PIC,Pickaway,Contiguous,Pantry,B.Nance,597,239,NA,1,000000001690
2268,1691,Williamsport UMC Food Pantry,PO Box 179,108 Church Street,Williamsport,NA,43164,PIC,Pickaway,Contiguous,Pantry,NA,2350,622,NA,1,000000001691
2420,1692,Christ N Us,286 Belvidere Ave,NA,Columbus,OH,43223,FRA,Franklin,Franklin,Pantry,NA,2294,714,NA,1,000000001692
286,1693,Rock Of Faith Baptist Food Pantry(H,6373 Firethorn Avenue,NA,Reynoldsburg,OH,43068,FRA,Franklin,Franklin,Pantry,NA,0,0,286,1,000000001693
2500,1694,Pantry at HHB,492 Oakwood Ave,NA,Columbus,OH,43205,FRA,Franklin,Franklin,Pantry,NA,3910,744,NA,1,000000001694
287,1695,Salvation Army Zanesville Pantry,PO Box 2156,NA,Zanesville,OH,43702-0156,MUS,Muskingum,Rural,Pantry,B.Nance,485,240,287,1,000000001695
288,1696,Dublin Food pantry,81 West Bridge Street,NA,Dublin,OH,43017,FRA,Franklin,Franklin,Pantry,NA,549,241,NA,1,000000001696
289,1699,Salvation Army Southside Pantry,888 Parsons Avenue,NA,Columbus,OH,43206,FRA,Franklin,Franklin,Pantry,NA,521,242,38,1,000000001699
290,1744,Garden City Church,3880 Clime Road,NA,Columbus,OH,43228,FRA,Franklin,Franklin,Pantry,NA,518,244,NA,1,000000001744
291,1800,Bethel UMC Food Pantry,40380 Jewett Scio Rd,NA,Jewett,OH,43986,HAR,Harrison,Rural,Pantry,NA,0,0,NA,1,000000001800
292,1801,Cadiz Food Pantry,489 Charleston St,NA,Cadiz,OH,43907,HAR,Harrison,Rural,Pantry,H.Willis,499,246,NA,1,000000001801
293,1802,Faith Ranch M/S - Hold,PO Box 355,NA,Jewett,OH,43986-0355,HAR,Harrison,Rural,Youth / Camp Program,NA,0,0,NA,1,000000001802
294,1803,Freeport Food Cupboard,c/o Joan Kramer,17131 Deerhorn Road S.E.,Tippecanoe,OH,44699,HAR,Harrison,Rural,Pantry,H.Willis,0,0,294,1,000000001803
295,1804,Harcatus Pantry,122 South Main Street,NA,Cadiz,OH,43907,HAR,Harrison,Rural,Pantry,H.Willis,494,248,NA,1,000000001804
296,1805,Harrison Hills,87800 Cadiz-Jewett Rd,NA,Jewett,OH,43986,HAR,Harrison,Rural,Pantry,NA,0,0,NA,1,000000001805
297,1806,Jewett Food Pantry,PO Box 93,NA,Scio,OH,43988-0093,HAR,Harrison,Rural,Pantry,NA,0,0,NA,1,000000001806
298,1810,Boy Scouts Camp Fort Steuben,PO Box 6186,NA,Wheeling,WV,26003-6186,HAR,Harrison,Rural,Youth / Camp Program,NA,0,0,NA,1,000000001810
299,1811,Abundant Life,PO Box 542,NA,Scio,OH,43988,HAR,Harrison,Rural,Pantry,NA,0,0,NA,1,000000001811
300,1824,SDA Community Service-Zanesville,824 Taylor Street,NA,Zanesville,OH,43701,MUS,Muskingum,Rural,Pantry,NA,0,0,NA,1,000000001824
301,1852,Wintersville St Vincent DePaul,852 Main Street,NA,Wintersville,OH,43953,JEF,Jefferson,Rural,Pantry,H.Willis,1283,0,NA,1,000000001852
1041,1860,Christ United Methodist Ch FP/Newark,194 Greer Drive,NA,Newark,OH,43055,LIC,Licking,Contiguous,RDO,NA,73,252,NA,1,000000001860
1042,1861,First Nazarene Pantry - The Firehouse FP,2000 South Williams Street,NA,Newark,OH,43055,LIC,Licking,Contiguous,Pantry,NA,81,254,NA,1,000000001861
1043,1862,Marne United Methodist Church FP,1019 Licking Valley Road,NA,Newark,OH,43055,LIC,Licking,Contiguous,Pantry,NA,82,256,NA,1,000000001862
1044,1863,Old Country Church FP,89 Dewey Avenue,NA,Newark,OH,43055,LIC,Licking,Contiguous,Pantry,NA,0,0,1044,1,000000001863
1045,1864,Second Presbyterian Church FP,42 East Church Street,NA,Newark,OH,43055,LIC,Licking,Contiguous,Pantry,NA,58,260,NA,1,000000001864
1046,1865,Seventh Day Adventist FP,122 East Main Street,NA,Newark,OH,43055,LIC,Licking,Contiguous,Pantry,NA,61,262,NA,1,000000001865
1047,1866,St. John's Lutheran Church FP,PO Box 762,NA,Newark,OH,43055,LIC,Licking,Contiguous,Pantry,NA,83,264,NA,1,000000001866
1048,1867,St. Vincent De Paul Society FP,135 Wilson Street,NA,Newark,OH,43055,LIC,Licking,Contiguous,Pantry,NA,84,266,NA,1,000000001867
1049,1868,Buckeye Lake Leads Pantry,9 Worth Drive,NA,Hebron,OH,43025,LIC,Licking,Contiguous,Pantry,NA,59,268,NA,1,000000001868
1050,1869,Pataskala Nazarene Church Pantry,8100 Hazelton-Etna Road,NA,Pataskala,OH,43062,LIC,Licking,Contiguous,Pantry,NA,0,0,NA,1,000000001869
1051,1870,Utica Leads Pantry,PO Box 636,NA,Utica,OH,43080,LIC,Licking,Contiguous,Pantry,NA,66,270,NA,1,000000001870
1052,1871,Evans Pataskala Leads Pantry,12536 Adams Lane SW,NA,Pataskala,OH,43062,LIC,Licking,Contiguous,Pantry,NA,57,272,NA,1,000000001871
1053,1872,The Open Pantry,PO Box 32,NA,Newark,OH,43055,LIC,Licking,Contiguous,Pantry,NA,62,274,NA,1,000000001872
1054,1873,World Global Ministries Pantry,69 King Avenue,NA,Newark,OH,43055,LIC,Licking,Contiguous,Pantry,NA,91,276,NA,1,000000001873
1055,1874,Pleasantview UMC Food Pantry,6031 Fallsburgh Road NE,NA,Newark,OH,43055,LIC,Licking,Contiguous,Pantry,NA,89,0,NA,1,000000001874
1056,1875,Wright Memorial UMC - Baby Pantry,1019 Franklin Avenue,NA,Heath,OH,43056,LIC,Licking,Contiguous,Pantry,NA,63,280,NA,1,000000001875
1057,1876,Salvation Army Newark Pantry,PO Box 774,NA,Newark,OH,43055-O774,LIC,Licking,Contiguous,Pantry,NA,86,282,NA,1,000000001876
1058,1877,Jacksontown UMC Food Pantry,9350 Jacksontown Road,NA,Jacksontown,OH,43030,LIC,Licking,Contiguous,Pantry,NA,85,284,NA,1,000000001877
1059,1878,Helping Hands Outreach/Bible Temple,17 Parana Drive,NA,Newark,OH,43055,LIC,Licking,Contiguous,Pantry,NA,0,0,NA,1,000000001878
1060,1879,Old Country Church - Children's Cafe,101 South Fifth Street,NA,Newark,OH,43055,LIC,Licking,Contiguous,Soup Kitchen,NA,0,0,1044,1,000000001879
1292,1880,Operation Share/Waters Edge A/G Pantry,2249 Cherry Valley Road,NA,Newark,OH,43055,LIC,Licking,Contiguous,Pantry,NA,90,0,NA,1,000000001880
302,1881,Salvation Army Marion Community FP,PO Box 383,NA,Marion,OH,43301-0383,MAR,Marion,Rural,Pantry,B.Nance,1343,288,302,1,000000001881
1062,1882,Waters Edge Ministries SK,PO Box 4,NA,Buckeye Lake,OH,43008,LIC,Licking,Contiguous,Soup Kitchen,NA,0,0,NA,1,000000001882
1063,1883,Youth Engaged In Service,100 East Church Street,NA,Newark,OH,43055,LIC,Licking,Contiguous,Youth / Camp Program,NA,0,0,NA,1,000000001883
1064,1884,Linnville Lighthouse Teen Ctr,6004 Linnville Rd S E,NA,Newark,OH,43055,LIC,Licking,Contiguous,Youth / Camp Program,NA,0,0,NA,1,000000001884
1065,1885,Camp O'Bannon,9688 Butler Road NE,NA,Newark,OH,43055,LIC,Licking,Contiguous,Youth / Camp Program,NA,0,0,NA,1,000000001885
1066,1886,Salvation Army Newark S/K,PO Box 774,NA,Newark,OH,43055-0774,LIC,Licking,Contiguous,Soup Kitchen,NA,0,0,NA,1,000000001886
1067,1887,The Main Place,112 South Third Street,NA,Newark,OH,43055,LIC,Licking,Contiguous,Adult Rehab,NA,0,0,NA,1,000000001887
1069,1889,New Beginnings Shelter,60 North First Street,NA,Newark,OH,43055,LIC,Licking,Contiguous,Shelter,NA,0,0,NA,1,000000001889
1071,1891,Denison Community Assn,C/O Denison University / PO Box M,NA,Granville,OH,43023,LIC,Licking,Contiguous,Youth / Camp Program,NA,0,0,NA,1,000000001891
1116,1893,Woodlands AIDS Task Force,"195 Union Street, Suite B-1",NA,Newark,OH,43055,LIC,Licking,Contiguous,Pantry,NA,0,0,NA,1,000000001893
1117,1894,Visions House,247 Merchant Street,NA,Newark,OH,43055,LIC,Licking,Contiguous,Shelter,NA,0,0,NA,1,000000001894
1120,1897,Croton Church of Christ FP,40 South Main Street / PO Box 206,NA,Croton,OH,43013,LIC,Licking,Contiguous,Pantry,NA,87,292,NA,1,000000001897
1247,1898,Look-Up Center Community Dinner,50 O'Bannon Avenue,NA,Newark,OH,43055,LIC,Licking,Contiguous,Soup Kitchen,NA,0,0,1247,1,000000001898
1666,1899,Market Street Pantry,37 1/2 South 4th Street,NA,Newark,OH,43055,LIC,Licking,Contiguous,Pantry,NA,60,294,NA,1,000000001899
1249,1900,ZZZZLook-Up Center-Blast Club/Youth,50 O'Bannon Avenue,NA,Newark,OH,43055,LIC,Licking,Contiguous,Youth / Camp Program,NA,0,0,1247,1,000000001900
1253,1901,Holy Trinity Learning Center,819 West Main Street,NA,Newark,OH,43055,LIC,Licking,Contiguous,Youth / Camp Program,NA,0,0,NA,1,000000001901
1263,1902,Cornerstone House Shelter,9 North Morris Avenue,NA,Newark,OH,43055,LIC,Licking,Contiguous,Shelter,NA,0,0,NA,1,000000001902
1426,1904,Arlington Park Elem.Sch Pantry/CIS,"510 E. North Broadway, Suite 4A",NA,Columbus,OH,43214,FRA,Franklin,Franklin,Pantry,NA,0,0,NA,1,000000001904
1491,1905,South Elementary Sch Pantry (HOLD),518 South 8th Street,NA,Cambridge,OH,43725,GUE,Guernsey,Rural,Pantry,NA,0,0,NA,1,000000001905
1580,1906,First UMC SK,88 North 5th Street,NA,Heath,OH,43055,LIC,Licking,Contiguous,Soup Kitchen,NA,0,0,NA,1,000000001906
1582,1907,Main Place sk,33 W. Main Street #206,NA,Newark,OH,43055,LIC,Licking,Contiguous,Soup Kitchen,NA,0,0,NA,1,000000001907
1581,1908,Hebron UMC SK,502 East Main Street,NA,Hebron,OH,43025,LIC,Licking,Contiguous,Soup Kitchen,NA,0,0,NA,1,000000001908
1583,1909,Pro Teen Learning Center,61 Leonard Street,NA,Newark,OH,43055,LIC,Licking,Contiguous,Youth / Camp Program,NA,0,0,NA,1,000000001909
1584,1910,Real Life Nazarene,434 Eastern Avenue,NA,Newark,OH,43055,LIC,Licking,Contiguous,Youth / Camp Program,NA,0,0,NA,1,000000001910
1585,1911,St. Vincent Haven Shelter,115 Wilson Street,NA,Newark,OH,43055,LIC,Licking,Contiguous,Shelter,NA,0,0,NA,1,000000001911
1586,1912,Truth Tabernacle,1371 Sportsman Club Road,NA,Newark,OH,43055,LIC,Licking,Contiguous,Youth / Camp Program,NA,0,0,NA,1,000000001912
1587,1913,YMCA,470 West Church Street,NA,Newark,OH,43055,LIC,Licking,Contiguous,Youth / Camp Program,NA,0,0,NA,1,000000001913
303,1927,Christ's Community Food Pantry,1644 Norwood Blvd,NA,Zanesville,OH,43701,MUS,Muskingum,Rural,Pantry,B.Nance,0,0,303,1,000000001927
2110,1928,Richland Road Church of Christ Food Pant,535 Richland Road,NA,Marion,OH,43302,MAR,Marion,Rural,Pantry,B.Nance,1751,298,NA,1,000000001928
2242,1929,Kroger Community Pantry Express,3960 Brookham Drive,NA,Grove City,OH,43123,FRA,Franklin,Franklin,Pantry,NA,6,566,1409,1,000000001929
304,1996,"Helping Hand Project, PEC",263 Carpenter Street,NA,Columbus,OH,43205,FRA,Franklin,Franklin,Pantry,NA,0,0,NA,1,000000001996
305,2001,Robert T Secrest Senior Center,PO Box 97,NA,Senecaville,OH,43780-0097,GUE,Guernsey,Rural,Soup Kitchen,H.Willis,0,0,NA,1,000000002001
306,2002,Corinthian Missionary Baptist S/K,3161 East Fifth Avenue,NA,Columbus,OH,43219,FRA,Franklin,Franklin,Soup Kitchen,NA,0,0,2,1,000000002002
307,2003,Feed My People,PO Box 151,NA,Cambridge,OH,43725-0151,GUE,Guernsey,Rural,Soup Kitchen,NA,0,0,NA,1,000000002003
308,2004,Guernsey County Senior Citizens Ctr. Inc,1022 Carlisle Avenue,NA,Cambridge,OH,43725,GUE,Guernsey,Rural,Soup Kitchen,NA,0,0,308,1,000000002004
309,2005,Ross County Committee For The Elderly,1824 Western Avenue,NA,Chillicothe,OH,45601,ROS,Ross,Rural,Soup Kitchen,B.Nance,0,0,309,1,000000002005
310,2006,New Hope Bus Ministry/Meals,465 Warwick Lane,NA,Columbus,OH,43147,FRA,Franklin,Franklin,Soup Kitchen,NA,0,0,NA,1,000000002006
311,2007,Feed My Sheep Street Ministry/Potters Ho,3220 Lowell Drive,NA,Columbus,OH,43204,FRA,Franklin,Franklin,Soup Kitchen,NA,0,0,NA,1,000000002007
312,2008,Salvation Army Pontiac Feeding Pgm,2555 Pontiac Street,NA,Columbus,OH,43211,FRA,Franklin,Franklin,Soup Kitchen,NA,0,0,NA,1,000000002008
313,2009,Circle J Helping Hands Kitchen,218 North 4th Street,NA,Toronto,OH,43964,JEF,Jefferson,Rural,Soup Kitchen,NA,0,0,NA,1,000000002009
314,2010,Friendly Sixties,2610 West Fair Avenue,NA,Lancaster,OH,43130,FAI,Fairfield,Contiguous,Soup Kitchen,NA,0,0,NA,1,000000002010
315,2011,Golden Agers/ 409,409 South Grant Avenue,NA,Columbus,OH,43215,FRA,Franklin,Franklin,Soup Kitchen,NA,0,0,NA,1,000000002011
316,2012,"Lovin' from the Oven, Woodsfield UMC",PO Box 625,NA,Woodsfield,OH,43793-0625,MON,Monroe,Rural,Soup Kitchen,NA,0,0,NA,1,000000002012
317,2013,Family Missionary Baptist Lunch,996 Oakwood Avenue,NA,Columbus,OH,43206,FRA,Franklin,Franklin,Soup Kitchen,NA,0,0,NA,1,000000002013
318,2014,Fairfield County Meals On Wheels,1515 Cedar Hill Road,NA,Lancaster,OH,43130,FAI,Fairfield,Contiguous,Soup Kitchen,B.Nance,0,0,318,1,000000002014
319,2015,Mt Calvary Holy Church Meal,1248 Mt. Vernon Avenue,NA,Columbus,OH,43203-0254,FRA,Franklin,Franklin,Soup Kitchen,NA,0,0,NA,1,000000002015
320,2016,Coshocton Senior Meals/Kno-Ho-Co-Ashland,201 Browns Lane,NA,Coshocton,OH,43812,COS,Coshocton,Rural,Soup Kitchen,B.Nance,0,0,320,1,000000002016
321,2017,Muskingum Cnty Center For Seniors,160 N. Fourth St.,NA,Zanesville,OH,43701,MUS,Muskingum,Rural,Soup Kitchen,B.Nance,0,0,1389,1,000000002017
322,2018,Serving America First Soup Kitchen,379 West 8th Avenue,NA,Columbus,OH,43201,FRA,Franklin,Franklin,Soup Kitchen,NA,0,0,NA,1,000000002018
323,2019,Pickaway Senior Center p u,PO Box 565,NA,Circleville,OH,43113-0565,PIC,Pickaway,Contiguous,Soup Kitchen,B.Nance,0,0,323,1,000000002019
324,2020,World Harvest Mealsite,PO Box 32903,NA,Columbus,OH,43232-0903,FRA,Franklin,Franklin,Soup Kitchen,NA,0,0,NA,1,000000002020
325,2021,GMN Caldwell Senior Nutrition,615 North Street,NA,Caldwell,OH,43724,NOB,Noble,Rural,Soup Kitchen,H.Willis,0,0,325,1,000000002021
326,2022,Clair UMC Soup Kitchen,1098-G Fountain Lane,NA,Columbus,OH,43213,FRA,Franklin,Franklin,Soup Kitchen,NA,0,0,NA,1,000000002022
327,2023,Glory of God Ministries Soup Kitchen,1065 East Livingston Avenue,NA,Columbus,OH,43205,FRA,Franklin,Franklin,Soup Kitchen,NA,0,0,NA,1,000000002023
328,2024,Living Bread Kitchen,P O Box 26,NA,Bellaire,OH,43906,BEL,Belmont,Rural,Soup Kitchen,H.Willis,0,0,NA,1,000000002024
329,2025,Abounding Grace Cathedral Soup Kitchen,1659 Ransburg Avenue,NA,Columbus,OH,43223,FRA,Franklin,Franklin,Soup Kitchen,NA,0,0,NA,1,000000002025
330,2026,Madison County Senior Cit Center,280 West High Street,NA,London,OH,43140,MAD,Madison,Contiguous,Soup Kitchen,NA,0,0,NA,1,000000002026
